train_hd_metric_dice,valid_hd_metric_dice,all_hd_metric_dice,train_hd_metric_dice_hd,valid_hd_metric_dice_hd,all_hd_metric_dice_hd
1.6035533905932737,8.660254037844387,5.13190371421883,1.5606601717798212,9.1104335791443,5.33554687546206
1.6750423981593858,9.486832980505138,5.580937689332262,1.8512295868219162,13.152946437965905,7.50208801239391
1.3106601717798214,8.660254037844387,4.985457104812104,2.1441228056353685,13.152946437965905,7.648534621800637
1.4571067811865475,8.660254037844387,5.058680409515468,2.0,9.486832980505138,5.743416490252569
1.7476761962286425,8.660254037844387,5.203965117036515,1.6196771661547686,9.1104335791443,5.365055372649534
1.2071067811865475,8.660254037844387,4.933680409515468,2.203139800010316,13.152946437965905,7.678043118988111
1.3106601717798214,8.660254037844387,4.985457104812104,1.5606601717798212,9.1104335791443,5.33554687546206
1.2071067811865475,8.660254037844387,4.933680409515468,1.9125703849682212,12.328828005937952,7.120699195453087
1.0,8.660254037844387,4.830127018922194,1.6196771661547686,9.1104335791443,5.365055372649534
1.2071067811865475,8.660254037844387,4.933680409515468,2.077135507527588,13.152946437965905,7.615040972746747
1.1035533905932737,9.486832980505138,5.295193185549206,1.8535533905932737,12.328828005937952,7.0911906982656125
1.0,8.660254037844387,4.830127018922194,7.513110366140455,9.1104335791443,8.311771972642378
1.3901194830787669,8.660254037844387,5.025186760461577,2.2825991113092616,9.1104335791443,5.69651634522678
1.1035533905932737,8.660254037844387,4.88190371421883,1.6196771661547686,13.152946437965905,7.386311802060337
1.0,8.660254037844387,4.830127018922194,1.5606601717798212,9.1104335791443,5.33554687546206
1.2865660924854931,8.660254037844387,4.97341006516494,2.1441228056353685,13.152946437965905,7.648534621800637
1.0,9.643650760992955,5.3218253804964775,1.4125703849682212,9.1104335791443,5.26150198205626
1.0,8.660254037844387,4.830127018922194,1.7071067811865475,9.1104335791443,5.4087701801654235
1.1035533905932737,6.48074069840786,3.792147044500567,1.6625703849682212,9.486832980505138,5.57470168273668
1.0,9.486832980505138,5.243416490252569,2.471587379343169,9.1104335791443,5.7910104792437345
1.2071067811865475,5.477225575051661,3.342166178119104,1.7071067811865475,9.1104335791443,5.4087701801654235
1.0,8.660254037844387,4.830127018922194,1.6035533905932737,9.486832980505138,5.545193185549206
1.0,9.486832980505138,5.243416490252569,2.3251407699364424,5.385164807134504,3.855152788535473
1.4571067811865475,5.477225575051661,3.467166178119104,1.6035533905932737,9.1104335791443,5.356993484868786
1.0,10.816653826391969,5.908326913195984,1.3535533905932737,9.1104335791443,5.231993484868786
3.027134253506677,10.816653826391969,6.921894039949323,2.0751407699364424,5.385164807134504,3.730152788535473
1.0,8.660254037844387,4.830127018922194,1.4571067811865475,9.1104335791443,5.2837701801654235
1.2071067811865475,8.660254037844387,4.933680409515468,1.4571067811865475,5.916079783099616,3.6865932821430816
1.1035533905932737,9.433981132056603,5.268767261324938,1.5,5.385164807134504,3.442582403567252
1.2071067811865475,8.660254037844387,4.933680409515468,2.0751407699364424,5.385164807134504,3.730152788535473
2.6735808629134032,8.660254037844387,5.666917450378895,2.0751407699364424,5.385164807134504,3.730152788535473
1.1035533905932737,10.816653826391969,5.960103608492621,1.790569415042095,9.1104335791443,5.450501497093197
1.3901194830787669,8.660254037844387,5.025186760461577,1.5,5.385164807134504,3.442582403567252
3.1491836699089797,10.816653826391969,6.982918748150475,7.704093371765508,5.385164807134504,6.544629089450005
1.0,10.816653826391969,5.908326913195984,1.5,5.385164807134504,3.442582403567252
1.4936728736720406,5.196152422706632,3.3449126481893363,1.5590169943749475,8.831760866327848,5.195388930351397
1.0,10.816653826391969,5.908326913195984,2.3251407699364424,5.830951894845301,4.078046332390872
1.0,8.660254037844387,4.830127018922194,1.6625703849682212,6.082762530298219,3.8726664576332204
1.2865660924854931,8.660254037844387,4.97341006516494,1.3090169943749475,5.477225575051661,3.3931212847133043
1.1035533905932737,9.486832980505138,5.295193185549206,1.3106601717798212,5.385164807134504,3.3479124894571624
1.0,8.660254037844387,4.830127018922194,1.3535533905932737,5.385164807134504,3.369359098863889
1.0,8.660254037844387,4.830127018922194,1.9715873793431686,5.916079783099616,3.9438335812213925
1.0,9.486832980505138,5.243416490252569,1.1035533905932737,5.830951894845301,3.4672526427192873
1.0,8.660254037844387,4.830127018922194,1.5,5.385164807134504,3.442582403567252
1.0,8.660254037844387,4.830127018922194,1.1035533905932737,5.385164807134504,3.244359098863889
1.0,9.486832980505138,5.243416490252569,1.25,9.1104335791443,5.18021678957215
1.0,8.660254037844387,4.830127018922194,1.3535533905932737,5.385164807134504,3.369359098863889
1.0,5.196152422706632,3.098076211353316,1.25,5.830951894845301,3.5404759474226504
1.0,9.486832980505138,5.243416490252569,1.9715873793431686,5.830951894845301,3.901269637094235
1.1035533905932737,8.660254037844387,4.88190371421883,1.3535533905932737,5.385164807134504,3.369359098863889
1.0,8.660254037844387,4.830127018922194,1.516123775561495,5.385164807134504,3.4506442913479995
1.0,8.660254037844387,4.830127018922194,2.0751407699364424,5.830951894845301,3.9530463323908718
1.1035533905932737,5.744562646538029,3.4240580185656513,1.2071067811865475,5.385164807134504,3.2961357941605254
1.0,8.660254037844387,4.830127018922194,1.6625703849682212,5.385164807134504,3.5238675960513626
1.0,8.660254037844387,4.830127018922194,1.9715873793431686,6.0,3.9857936896715844
1.0,8.660254037844387,4.830127018922194,1.2071067811865475,5.385164807134504,3.2961357941605254
1.0,8.660254037844387,4.830127018922194,1.25,5.385164807134504,3.317582403567252
1.0,9.486832980505138,5.243416490252569,1.9715873793431686,6.0,3.9857936896715844
1.0,8.660254037844387,4.830127018922194,1.3535533905932737,5.385164807134504,3.369359098863889
1.0,9.486832980505138,5.243416490252569,1.25,5.830951894845301,3.5404759474226504
1.0,9.486832980505138,5.243416490252569,1.9715873793431686,6.0,3.9857936896715844
1.0,8.660254037844387,4.830127018922194,1.25,5.830951894845301,3.5404759474226504
1.0,9.486832980505138,5.243416490252569,1.25,5.385164807134504,3.317582403567252
1.0,8.660254037844387,4.830127018922194,2.051046690642114,5.830951894845301,3.940999292743707
1.0,8.660254037844387,4.830127018922194,1.868033988749895,5.830951894845301,3.849492941797598
7.808652072345167,9.486832980505138,8.647742526425152,1.3535533905932737,5.385164807134504,3.369359098863889
1.0,9.486832980505138,5.243416490252569,1.0,6.0,3.5
1.0,9.486832980505138,5.243416490252569,2.0751407699364424,6.0,4.037570384968221
1.0,9.486832980505138,5.243416490252569,1.3535533905932737,5.385164807134504,3.369359098863889
1.0,9.486832980505138,5.243416490252569,1.1035533905932737,6.0,3.551776695296637
1.0,8.660254037844387,4.830127018922194,1.9715873793431686,6.0,3.9857936896715844
1.1035533905932737,9.486832980505138,5.295193185549206,1.6441228056353687,9.1104335791443,5.377278192389834
1.0,9.486832980505138,5.243416490252569,1.2071067811865475,6.48074069840786,3.843923739797204
1.1035533905932737,8.660254037844387,4.88190371421883,1.1035533905932737,6.0,3.551776695296637
6.32838371410424,10.816653826391969,8.572518770248104,1.3535533905932737,5.385164807134504,3.369359098863889
1.0,9.643650760992955,5.3218253804964775,1.4142135623730951,6.48074069840786,3.9474771303904777
1.0,9.643650760992955,5.3218253804964775,1.9715873793431686,6.0,3.9857936896715844
6.238624600025037,10.816653826391969,8.527639213208502,1.3535533905932737,5.385164807134504,3.369359098863889
1.0,9.643650760992955,5.3218253804964775,1.3901194830787666,6.4031242374328485,3.8966218602558076
1.0,9.643650760992955,5.3218253804964775,1.3535533905932737,5.385164807134504,3.369359098863889
1.0,10.816653826391969,5.908326913195984,1.0,5.830951894845301,3.4154759474226504
1.0,10.816653826391969,5.908326913195984,1.1035533905932737,6.48074069840786,3.792147044500567
1.0,10.816653826391969,5.908326913195984,1.4125703849682212,5.385164807134504,3.3988675960513626
1.0,10.816653826391969,5.908326913195984,1.0,5.830951894845301,3.4154759474226504
1.0,10.816653826391969,5.908326913195984,1.0,5.830951894845301,3.4154759474226504
1.0,10.816653826391969,5.908326913195984,1.6441228056353687,5.385164807134504,3.514643806384936
1.0,10.816653826391969,5.908326913195984,1.0,6.0,3.5
1.0,10.816653826391969,5.908326913195984,1.0,6.0,3.5
1.0,10.816653826391969,5.908326913195984,1.2071067811865475,5.385164807134504,3.2961357941605254
1.0,10.816653826391969,5.908326913195984,1.0,6.0,3.5
1.0,10.816653826391969,5.908326913195984,1.5,5.830951894845301,3.6654759474226504
1.0,10.816653826391969,5.908326913195984,1.1035533905932737,5.830951894845301,3.4672526427192873
1.0,10.816653826391969,5.908326913195984,1.2071067811865475,6.0,3.603553390593274
1.0,10.816653826391969,5.908326913195984,1.3090169943749475,5.830951894845301,3.569984444610124
1.0,10.816653826391969,5.908326913195984,1.0,6.0,3.5
1.0,10.816653826391969,5.908326913195984,1.0,6.0,3.5
0.75,10.816653826391969,5.783326913195984,1.5,5.830951894845301,3.6654759474226504
1.0,10.816653826391969,5.908326913195984,1.0,6.0,3.5
0.75,10.816653826391969,5.783326913195984,1.0,6.0,3.5
1.0,10.816653826391969,5.908326913195984,1.0,6.0,3.5
0.75,10.816653826391969,5.783326913195984,1.1035533905932737,6.4031242374328485,3.7533388140130612
1.0,10.816653826391969,5.908326913195984,1.6035533905932737,5.385164807134504,3.494359098863889
0.75,10.816653826391969,5.783326913195984,1.0,6.0,3.5
0.75,10.816653826391969,5.783326913195984,1.0,6.0,3.5
0.75,10.816653826391969,5.783326913195984,1.3535533905932737,6.0,3.676776695296637
0.75,10.816653826391969,5.783326913195984,1.0,6.4031242374328485,3.7015621187164243
0.75,10.816653826391969,5.783326913195984,1.5,6.0,3.75
0.75,10.816653826391969,5.783326913195984,1.0,6.0,3.5
0.75,10.816653826391969,5.783326913195984,1.0,6.0,3.5
0.75,10.816653826391969,5.783326913195984,1.0,6.0,3.5
0.75,10.816653826391969,5.783326913195984,1.0,6.0,3.5
0.75,10.816653826391969,5.783326913195984,1.5,6.0,3.75
0.75,10.816653826391969,5.783326913195984,1.0,6.0,3.5
0.75,10.816653826391969,5.783326913195984,1.0,6.0,3.5
0.75,10.816653826391969,5.783326913195984,1.5,6.0,3.75
0.75,10.816653826391969,5.783326913195984,1.0,6.0,3.5
0.75,10.816653826391969,5.783326913195984,1.25,6.0,3.625
0.75,10.816653826391969,5.783326913195984,1.25,6.0,3.625
0.75,10.816653826391969,5.783326913195984,1.0,6.0,3.5
0.75,10.816653826391969,5.783326913195984,1.5,6.0,3.75
0.75,10.816653826391969,5.783326913195984,0.75,6.0,3.375
0.75,10.816653826391969,5.783326913195984,1.0,6.0,3.5
0.75,10.816653826391969,5.783326913195984,1.25,6.0,3.625
0.75,10.816653826391969,5.783326913195984,1.0,6.0,3.5
0.75,10.816653826391969,5.783326913195984,1.25,6.0,3.625
0.75,10.816653826391969,5.783326913195984,1.25,6.0,3.625
0.75,10.816653826391969,5.783326913195984,1.0,6.0,3.5
0.75,10.816653826391969,5.783326913195984,1.25,6.0,3.625
0.75,10.816653826391969,5.783326913195984,1.25,6.0,3.625
0.75,10.816653826391969,5.783326913195984,1.0,6.0,3.5
0.75,10.816653826391969,5.783326913195984,1.25,6.0,3.625
0.75,10.816653826391969,5.783326913195984,1.0,6.0,3.5
1.25,10.816653826391969,6.033326913195984,1.0,6.0,3.5
1.25,10.816653826391969,6.033326913195984,1.5,6.0,3.75
1.25,10.816653826391969,6.033326913195984,1.0,6.0,3.5
1.25,10.816653826391969,6.033326913195984,0.75,6.0,3.375
1.25,10.816653826391969,6.033326913195984,1.5,6.0,3.75
1.25,10.816653826391969,6.033326913195984,1.0,6.0,3.5
1.25,10.816653826391969,6.033326913195984,1.25,6.0,3.625
1.25,10.816653826391969,6.033326913195984,1.5,6.0,3.75
1.25,10.816653826391969,6.033326913195984,1.0,6.4031242374328485,3.7015621187164243
1.25,10.816653826391969,6.033326913195984,1.0,6.0,3.5
1.25,10.816653826391969,6.033326913195984,1.6441228056353687,6.164414002968976,3.9042684043021723
1.25,10.816653826391969,6.033326913195984,1.0,6.0,3.5
