,train_metric_epoch_dice,valid_metric_epoch_dice,all_metric_epoch_dice,train_dice_metric_epoch_dice_hd,valid_dice_metric_epoch_dice_hd,all_dice_metric_epoch_dice_hd
236,0.8898128271102905,0.6781138181686401,0.8474730849266052,0.9600331783294678,0.7413899302482605,0.9163045287132263
237,0.9362077713012695,0.7405842542648315,0.8970831036567688,0.9659489989280701,0.7422429323196411,0.921207845211029
238,0.9299055337905884,0.7596360445022583,0.8958516120910645,0.96729975938797,0.7405940294265747,0.9219586253166199
239,0.948662519454956,0.738853931427002,0.9067007899284363,0.9680055379867554,0.7426673769950867,0.9229378700256348
240,0.523440420627594,0.33062416315078735,0.48487716913223267,0.9696232676506042,0.7456511855125427,0.924828827381134
241,0.9261407256126404,0.7436388731002808,0.8896403312683105,0.9698939919471741,0.7384251952171326,0.9236001968383789
242,0.8878912925720215,0.7293925285339355,0.8561915755271912,0.9686211347579956,0.7448350787162781,0.9238638877868652
243,0.8900647163391113,0.7543765306472778,0.8629270792007446,0.9704309701919556,0.7411304712295532,0.9245708584785461
244,0.7212849855422974,0.49717625975608826,0.67646324634552,0.9664822816848755,0.742573082447052,0.9217004776000977
245,0.7757072448730469,0.594575822353363,0.7394809722900391,0.9702222347259521,0.7441319823265076,0.9250041842460632
246,0.9041953086853027,0.7436395883560181,0.8720841407775879,0.9713126420974731,0.7407001256942749,0.9251901507377625
247,0.6674605011940002,0.443515807390213,0.6226715445518494,0.967487633228302,0.7442920207977295,0.9228485226631165
248,0.39303967356681824,0.20452046394348145,0.3553358316421509,0.971272885799408,0.7433638572692871,0.9256910681724548
249,0.6512683033943176,0.5820130109786987,0.6374172568321228,0.9709773659706116,0.7448611259460449,0.925754189491272
